Date,NetEvap,Sal,NetEvap_mmd
25/06/1901 00:00,-1.04E-08,0,0.8961
26/06/1901 00:00,-1.08E-08,0,0.934
27/06/1901 00:00,-1.03E-08,0,0.8917
28/06/1901 00:00,-1.22E-08,0,1.0518
29/06/1901 00:00,-1.22E-08,0,1.0518
30/06/1901 00:00,-9.53E-09,0,0.8236
01/07/1901 00:00,-9.30E-09,0,0.8031
02/07/1901 00:00,-1.10E-08,0,0.9496
03/07/1901 00:00,-8.10E-09,0,0.7
04/07/1901 00:00,-8.10E-09,0,0.7
05/07/1901 00:00,4.17E-08,0,-3.6012
06/07/1901 00:00,-9.57E-09,0,0.8265
07/07/1901 00:00,-7.80E-09,0,0.6736
08/07/1901 00:00,-9.51E-09,0,0.8214
09/07/1901 00:00,2.10E-08,0,-1.8104
10/07/1901 00:00,5.04E-09,0,-0.4354
11/07/1901 00:00,1.75E-08,0,-1.5102
12/07/1901 00:00,-1.00E-08,0,0.8672
13/07/1901 00:00,-1.36E-08,0,1.1764
14/07/1901 00:00,-4.37E-09,0,0.3775
15/07/1901 00:00,1.10E-08,0,-0.9512
16/07/1901 00:00,1.63E-08,0,-1.4073
17/07/1901 00:00,4.70E-09,0,-0.4057
18/07/1901 00:00,-1.34E-08,0,1.155
19/07/1901 00:00,-1.04E-08,0,0.8961
20/07/1901 00:00,-1.39E-08,0,1.2
21/07/1901 00:00,-1.42E-08,0,1.2269
22/07/1901 00:00,-5.97E-09,0,0.5162
23/07/1901 00:00,-1.18E-09,0,0.1023
24/07/1901 00:00,-8.68E-09,0,0.7499
25/07/1901 00:00,-4.95E-09,0,0.4281
26/07/1901 00:00,9.27E-09,0,-0.8007
27/07/1901 00:00,9.59E-08,0,-8.2885
28/07/1901 00:00,1.01E-07,0,-8.7661
29/07/1901 00:00,6.06E-08,0,-5.2346
30/07/1901 00:00,2.21E-08,0,-1.9121
31/07/1901 00:00,-9.62E-09,0,0.8311
01/08/1901 00:00,-9.39E-09,0,0.8113
02/08/1901 00:00,-1.63E-08,0,1.4095
03/08/1901 00:00,-1.53E-08,0,1.3232
04/08/1901 00:00,-1.74E-08,0,1.5039
05/08/1901 00:00,-1.85E-08,0,1.6
06/08/1901 00:00,-8.50E-09,0,0.7342
07/08/1901 00:00,5.88E-08,0,-5.076
08/08/1901 00:00,-2.45E-09,0,0.2119
09/08/1901 00:00,-1.91E-08,0,1.6479
10/08/1901 00:00,-1.33E-08,0,1.1491
11/08/1901 00:00,-6.88E-09,0,0.5944
12/08/1901 00:00,-1.83E-08,0,1.5824
13/08/1901 00:00,-1.85E-08,0,1.6
14/08/1901 00:00,-1.74E-08,0,1.5039
15/08/1901 00:00,-2.20E-08,0,1.9
16/08/1901 00:00,-1.68E-08,0,1.4505
17/08/1901 00:00,-1.05E-08,0,0.9092
18/08/1901 00:00,-2.05E-08,0,1.7725
19/08/1901 00:00,-1.45E-08,0,1.2491
20/08/1901 00:00,-2.06E-08,0,1.7805
21/08/1901 00:00,-2.06E-08,0,1.7758
22/08/1901 00:00,-2.18E-08,0,1.8838
23/08/1901 00:00,-1.93E-08,0,1.6672
24/08/1901 00:00,4.68E-09,0,-0.4042
25/08/1901 00:00,-2.15E-08,0,1.8582
26/08/1901 00:00,-1.60E-08,0,1.3805
27/08/1901 00:00,1.06E-07,0,-9.1511
28/08/1901 00:00,1.01E-07,0,-8.7553
29/08/1901 00:00,-7.47E-09,0,0.645
30/08/1901 00:00,-2.50E-09,0,0.2161
31/08/1901 00:00,-1.47E-08,0,1.2708
01/09/1901 00:00,-5.24E-09,0,0.453
02/09/1901 00:00,5.42E-09,0,-0.468
03/09/1901 00:00,-5.36E-09,0,0.4627
04/09/1901 00:00,-2.36E-08,0,2.0431
05/09/1901 00:00,-2.42E-08,0,2.0871
06/09/1901 00:00,-3.30E-08,0,2.8507
07/09/1901 00:00,-3.01E-08,0,2.6
08/09/1901 00:00,1.86E-08,0,-1.609
09/09/1901 00:00,-1.89E-08,0,1.6295
10/09/1901 00:00,-3.58E-08,0,3.0913
11/09/1901 00:00,-2.84E-08,0,2.4535
12/09/1901 00:00,-3.47E-08,0,2.9944
13/09/1901 00:00,-4.17E-08,0,3.6
14/09/1901 00:00,-3.70E-08,0,3.1992
15/09/1901 00:00,-3.24E-08,0,2.8029
16/09/1901 00:00,-3.77E-08,0,3.2574
17/09/1901 00:00,-3.47E-08,0,3
18/09/1901 00:00,-3.94E-09,0,0.3401
19/09/1901 00:00,-2.59E-08,0,2.239
20/09/1901 00:00,1.23E-09,0,-0.1067
21/09/1901 00:00,2.24E-08,0,-1.9321
22/09/1901 00:00,-1.18E-08,0,1.0157
23/09/1901 00:00,-3.21E-08,0,2.7709
24/09/1901 00:00,4.86E-08,0,-4.1999
25/09/1901 00:00,-2.73E-08,0,2.3613
26/09/1901 00:00,-3.48E-08,0,3.0107
27/09/1901 00:00,-3.18E-08,0,2.7479
28/09/1901 00:00,-3.81E-08,0,3.288
29/09/1901 00:00,6.10E-09,0,-0.5272
30/09/1901 00:00,-2.02E-08,0,1.7452
01/10/1901 00:00,-3.65E-08,0,3.153
02/10/1901 00:00,-3.71E-08,0,3.2039
03/10/1901 00:00,-3.82E-08,0,3.3
04/10/1901 00:00,-4.17E-08,0,3.5992
05/10/1901 00:00,-4.76E-08,0,4.1093
06/10/1901 00:00,-4.43E-08,0,3.8275
07/10/1901 00:00,-4.51E-08,0,3.9
08/10/1901 00:00,-4.24E-08,0,3.6659
09/10/1901 00:00,-4.40E-08,0,3.8038
10/10/1901 00:00,-4.39E-08,0,3.7922
11/10/1901 00:00,-3.01E-08,0,2.5972
12/10/1901 00:00,7.69E-08,0,-6.6463
13/10/1901 00:00,-1.78E-08,0,1.5388
14/10/1901 00:00,3.10E-09,0,-0.2678
15/10/1901 00:00,-2.45E-08,0,2.1142
16/10/1901 00:00,-3.97E-08,0,3.4303
17/10/1901 00:00,-5.01E-08,0,4.3314
18/10/1901 00:00,-4.86E-08,0,4.2
19/10/1901 00:00,-5.44E-08,0,4.7
20/10/1901 00:00,-4.87E-08,0,4.207
21/10/1901 00:00,-5.33E-08,0,4.6081
22/10/1901 00:00,-5.64E-08,0,4.8767
23/10/1901 00:00,-4.84E-08,0,4.1807
24/10/1901 00:00,-5.02E-08,0,4.3345
25/10/1901 00:00,-5.10E-08,0,4.4099
26/10/1901 00:00,-4.33E-08,0,3.7389
27/10/1901 00:00,4.73E-09,0,-0.4086
28/10/1901 00:00,3.07E-08,0,-2.6532
29/10/1901 00:00,-4.40E-08,0,3.7982
30/10/1901 00:00,-4.62E-08,0,3.988
31/10/1901 00:00,-4.96E-08,0,4.2825
01/11/1901 00:00,-6.60E-08,0,5.7064
02/11/1901 00:00,-6.02E-08,0,5.2
03/11/1901 00:00,-5.83E-08,0,5.0385
04/11/1901 00:00,-5.94E-08,0,5.1284
05/11/1901 00:00,-5.54E-08,0,4.7825
06/11/1901 00:00,-6.05E-08,0,5.2233
07/11/1901 00:00,-5.67E-08,0,4.9
08/11/1901 00:00,-6.35E-08,0,5.488
09/11/1901 00:00,-7.57E-08,0,6.5421
10/11/1901 00:00,-5.78E-08,0,4.9937
11/11/1901 00:00,-5.32E-08,0,4.5993
12/11/1901 00:00,-3.32E-08,0,2.8716
13/11/1901 00:00,-3.67E-08,0,3.1724
14/11/1901 00:00,3.96E-08,0,-3.4226
15/11/1901 00:00,-5.71E-08,0,4.9331
16/11/1901 00:00,-5.48E-08,0,4.7316
17/11/1901 00:00,-4.02E-08,0,3.4723
18/11/1901 00:00,-5.35E-08,0,4.6184
19/11/1901 00:00,-6.36E-08,0,5.4922
20/11/1901 00:00,-5.93E-08,0,5.1197
21/11/1901 00:00,-6.56E-08,0,5.6691
22/11/1901 00:00,-7.37E-08,0,6.3684
23/11/1901 00:00,-7.71E-08,0,6.6651
24/11/1901 00:00,-5.84E-08,0,5.0475
25/11/1901 00:00,-6.34E-08,0,5.4758
26/11/1901 00:00,-6.42E-08,0,5.5488
27/11/1901 00:00,-6.23E-08,0,5.3825
28/11/1901 00:00,-6.48E-08,0,5.5961
29/11/1901 00:00,-6.20E-08,0,5.3535
30/11/1901 00:00,-5.33E-08,0,4.601
01/12/1901 00:00,-5.96E-08,0,5.1488
02/12/1901 00:00,-6.63E-08,0,5.7275
03/12/1901 00:00,-7.05E-08,0,6.0881
04/12/1901 00:00,-6.13E-08,0,5.2939
05/12/1901 00:00,-6.15E-08,0,5.313
06/12/1901 00:00,-6.40E-08,0,5.5275
07/12/1901 00:00,-6.71E-08,0,5.8
08/12/1901 00:00,-7.02E-08,0,6.0672
09/12/1901 00:00,-8.25E-08,0,7.1275
10/12/1901 00:00,-8.42E-08,0,7.277
11/12/1901 00:00,-8.92E-08,0,7.7078
12/12/1901 00:00,-7.32E-08,0,6.3275
13/12/1901 00:00,-6.60E-08,0,5.6993
14/12/1901 00:00,-7.01E-08,0,6.0541
15/12/1901 00:00,-6.69E-08,0,5.7785
16/12/1901 00:00,-7.52E-08,0,6.4993
17/12/1901 00:00,-6.76E-08,0,5.8432
18/12/1901 00:00,-5.98E-08,0,5.166
19/12/1901 00:00,-6.45E-08,0,5.5746
20/12/1901 00:00,-4.72E-08,0,4.079
21/12/1901 00:00,1.56E-08,0,-1.3474
22/12/1901 00:00,-6.40E-08,0,5.5333
23/12/1901 00:00,-6.08E-08,0,5.2564
24/12/1901 00:00,-7.02E-08,0,6.0633
25/12/1901 00:00,-7.58E-08,0,6.5517
26/12/1901 00:00,-7.41E-08,0,6.4
27/12/1901 00:00,-7.73E-08,0,6.6771
28/12/1901 00:00,-6.19E-08,0,5.3457
29/12/1901 00:00,-6.40E-08,0,5.5275
30/12/1901 00:00,-5.88E-08,0,5.0802
31/12/1901 00:00,2.00E-08,0,-1.7248
01/01/1902 00:00,-6.74E-08,0,5.8228
02/01/1902 00:00,-6.44E-08,0,5.5634
03/01/1902 00:00,-7.33E-08,0,6.3362
04/01/1902 00:00,-6.11E-08,0,5.2801
05/01/1902 00:00,-5.61E-08,0,4.8471
06/01/1902 00:00,-5.47E-08,0,4.7245
07/01/1902 00:00,-5.79E-08,0,5.0029
08/01/1902 00:00,-6.22E-08,0,5.3763
09/01/1902 00:00,-6.90E-08,0,5.9637
10/01/1902 00:00,-6.81E-08,0,5.8824
11/01/1902 00:00,-6.69E-08,0,5.7824
12/01/1902 00:00,-7.73E-08,0,6.6825
13/01/1902 00:00,-6.97E-08,0,6.0237
14/01/1902 00:00,-7.10E-08,0,6.1301
15/01/1902 00:00,-6.23E-08,0,5.3853
16/01/1902 00:00,-6.64E-08,0,5.7401
17/01/1902 00:00,-7.12E-08,0,6.1541
18/01/1902 00:00,-6.34E-08,0,5.4746
19/01/1902 00:00,-6.72E-08,0,5.8102
20/01/1902 00:00,-5.72E-08,0,4.9394
21/01/1902 00:00,-6.12E-08,0,5.2887
22/01/1902 00:00,-5.39E-08,0,4.6563
23/01/1902 00:00,-6.10E-08,0,5.2691
24/01/1902 00:00,-6.75E-08,0,5.8295
25/01/1902 00:00,-7.11E-08,0,6.144
26/01/1902 00:00,-6.05E-08,0,5.2243
27/01/1902 00:00,-5.04E-08,0,4.3509
28/01/1902 00:00,-5.89E-08,0,5.0897
29/01/1902 00:00,-6.63E-08,0,5.7269
30/01/1902 00:00,-7.08E-08,0,6.1197
31/01/1902 00:00,-8.08E-08,0,6.9801
01/02/1902 00:00,-3.06E-08,0,2.6438
02/02/1902 00:00,-6.20E-08,0,5.3567
03/02/1902 00:00,-5.95E-08,0,5.1401
04/02/1902 00:00,-6.50E-08,0,5.6169
05/02/1902 00:00,-6.41E-08,0,5.5342
06/02/1902 00:00,-6.29E-08,0,5.436
07/02/1902 00:00,-5.83E-08,0,5.0362
08/02/1902 00:00,-6.07E-08,0,5.2472
09/02/1902 00:00,-6.34E-08,0,5.4746
10/02/1902 00:00,-6.41E-08,0,5.5418
11/02/1902 00:00,-6.76E-08,0,5.8434
12/02/1902 00:00,-2.29E-08,0,1.9774
13/02/1902 00:00,-4.51E-08,0,3.8956
14/02/1902 00:00,-5.13E-08,0,4.4362
15/02/1902 00:00,-5.12E-08,0,4.4222
16/02/1902 00:00,-6.57E-08,0,5.6754
17/02/1902 00:00,-6.37E-08,0,5.5
18/02/1902 00:00,-6.14E-08,0,5.3056
19/02/1902 00:00,-5.11E-08,0,4.4158
20/02/1902 00:00,-5.00E-08,0,4.3159
21/02/1902 00:00,-5.53E-08,0,4.7746
22/02/1902 00:00,-5.88E-08,0,5.0802
23/02/1902 00:00,-4.60E-08,0,3.9777
24/02/1902 00:00,-2.81E-08,0,2.4259
25/02/1902 00:00,-3.89E-08,0,3.3622
26/02/1902 00:00,-5.59E-08,0,4.8275
27/02/1902 00:00,-5.64E-08,0,4.8725
28/02/1902 00:00,-5.73E-08,0,4.9469
01/03/1902 00:00,-6.14E-08,0,5.306
02/03/1902 00:00,-5.09E-08,0,4.3939
03/03/1902 00:00,-4.80E-08,0,4.1496
04/03/1902 00:00,-5.03E-08,0,4.3418
05/03/1902 00:00,-5.12E-08,0,4.4197
06/03/1902 00:00,-5.24E-08,0,4.5314
07/03/1902 00:00,-5.24E-08,0,4.5267
08/03/1902 00:00,-4.97E-08,0,4.2937
09/03/1902 00:00,-5.21E-08,0,4.504
10/03/1902 00:00,-4.85E-08,0,4.1864
11/03/1902 00:00,-5.20E-08,0,4.4894
12/03/1902 00:00,-5.31E-08,0,4.5863
13/03/1902 00:00,-4.63E-08,0,4
14/03/1902 00:00,-4.43E-08,0,3.8267
15/03/1902 00:00,-4.20E-08,0,3.6275
16/03/1902 00:00,-4.17E-08,0,3.5992
17/03/1902 00:00,-4.78E-08,0,4.1267
18/03/1902 00:00,-3.57E-08,0,3.082
19/03/1902 00:00,-3.75E-08,0,3.244
20/03/1902 00:00,-3.65E-08,0,3.1541
21/03/1902 00:00,-3.94E-08,0,3.4039
22/03/1902 00:00,-4.75E-08,0,4.1
23/03/1902 00:00,-3.96E-08,0,3.4253
24/03/1902 00:00,-3.70E-08,0,3.2
25/03/1902 00:00,1.13E-08,0,-0.9796
26/03/1902 00:00,1.14E-07,0,-9.8265
27/03/1902 00:00,1.28E-07,0,-11.0463
28/03/1902 00:00,-1.16E-08,0,1.0062
29/03/1902 00:00,-2.28E-08,0,1.9705
30/03/1902 00:00,-3.01E-08,0,2.6
31/03/1902 00:00,-3.34E-08,0,2.8863
01/04/1902 00:00,-3.68E-08,0,3.1785
02/04/1902 00:00,-3.19E-08,0,2.7535
03/04/1902 00:00,-3.59E-08,0,3.1
04/04/1902 00:00,-3.36E-08,0,2.9
05/04/1902 00:00,-3.50E-08,0,3.0267
06/04/1902 00:00,-3.47E-08,0,3
07/04/1902 00:00,-2.39E-08,0,2.0662
08/04/1902 00:00,-2.60E-08,0,2.2504
09/04/1902 00:00,-1.15E-08,0,0.995
10/04/1902 00:00,-2.86E-08,0,2.4725
11/04/1902 00:00,-2.90E-08,0,2.5029
12/04/1902 00:00,-3.46E-08,0,2.9863
13/04/1902 00:00,-3.07E-08,0,2.655
14/04/1902 00:00,-3.21E-08,0,2.7729
15/04/1902 00:00,-3.01E-08,0,2.6
16/04/1902 00:00,-3.16E-08,0,2.7314
17/04/1902 00:00,-3.16E-08,0,2.7275
18/04/1902 00:00,-3.13E-08,0,2.7
19/04/1902 00:00,-3.13E-08,0,2.7
20/04/1902 00:00,-3.24E-08,0,2.8
21/04/1902 00:00,-3.01E-08,0,2.6
22/04/1902 00:00,-3.13E-08,0,2.7
23/04/1902 00:00,-2.55E-08,0,2.2
24/04/1902 00:00,-2.66E-08,0,2.3
25/04/1902 00:00,-2.55E-08,0,2.1992
26/04/1902 00:00,-1.51E-08,0,1.3064
27/04/1902 00:00,3.07E-08,0,-2.6541
28/04/1902 00:00,-1.71E-08,0,1.4759
29/04/1902 00:00,-1.02E-08,0,0.8852
30/04/1902 00:00,-1.70E-08,0,1.4679
01/05/1902 00:00,-2.02E-08,0,1.7479
02/05/1902 00:00,-2.08E-08,0,1.8
03/05/1902 00:00,-2.37E-08,0,2.0479
04/05/1902 00:00,-2.20E-08,0,1.9039
05/05/1902 00:00,-2.43E-08,0,2.0983
06/05/1902 00:00,-8.28E-09,0,0.7155
07/05/1902 00:00,-1.48E-08,0,1.2826
08/05/1902 00:00,6.03E-08,0,-5.2066
09/05/1902 00:00,6.30E-08,0,-5.4437
10/05/1902 00:00,-3.10E-09,0,0.2681
11/05/1902 00:00,-1.50E-08,0,1.2941
12/05/1902 00:00,2.64E-10,0,-0.0228
13/05/1902 00:00,7.88E-09,0,-0.6806
14/05/1902 00:00,-9.95E-09,0,0.8596
15/05/1902 00:00,9.49E-09,0,-0.8202
16/05/1902 00:00,1.76E-09,0,-0.1521
17/05/1902 00:00,-9.33E-10,0,0.0806
18/05/1902 00:00,5.30E-09,0,-0.4579
19/05/1902 00:00,-1.29E-08,0,1.1133
20/05/1902 00:00,-1.62E-08,0,1.4
21/05/1902 00:00,-1.85E-08,0,1.5944
22/05/1902 00:00,-1.34E-08,0,1.1574
23/05/1902 00:00,-1.73E-08,0,1.4958
24/05/1902 00:00,-1.59E-08,0,1.3726
25/05/1902 00:00,-1.85E-08,0,1.6
26/05/1902 00:00,-1.62E-08,0,1.4
27/05/1902 00:00,-1.74E-08,0,1.5
28/05/1902 00:00,-1.48E-08,0,1.2751
29/05/1902 00:00,5.78E-09,0,-0.4998
30/05/1902 00:00,1.34E-08,0,-1.1617
31/05/1902 00:00,-1.37E-08,0,1.1872
01/06/1902 00:00,3.69E-09,0,-0.319
02/06/1902 00:00,-7.63E-09,0,0.6593
03/06/1902 00:00,-1.01E-08,0,0.8686
04/06/1902 00:00,-1.21E-08,0,1.0491
05/06/1902 00:00,-2.93E-09,0,0.2528
06/06/1902 00:00,-6.66E-09,0,0.5757
07/06/1902 00:00,9.69E-09,0,-0.8376
08/06/1902 00:00,2.67E-08,0,-2.3034
09/06/1902 00:00,5.13E-08,0,-4.4366
10/06/1902 00:00,8.48E-08,0,-7.3298
11/06/1902 00:00,-7.18E-09,0,0.6204
12/06/1902 00:00,-1.27E-08,0,1.1
13/06/1902 00:00,-9.83E-09,0,0.8496
14/06/1902 00:00,5.03E-09,0,-0.4349
15/06/1902 00:00,2.10E-08,0,-1.815
16/06/1902 00:00,2.92E-08,0,-2.5223
17/06/1902 00:00,9.49E-10,0,-0.082
18/06/1902 00:00,5.63E-08,0,-4.8629
19/06/1902 00:00,1.14E-07,0,-9.824
20/06/1902 00:00,-8.24E-10,0,0.0712
21/06/1902 00:00,7.31E-08,0,-6.3148
22/06/1902 00:00,1.38E-08,0,-1.1905
23/06/1902 00:00,-4.14E-09,0,0.3574
24/06/1902 00:00,-4.63E-09,0,0.4001
25/06/1902 00:00,-1.10E-08,0,0.9479
26/06/1902 00:00,-9.14E-09,0,0.79
27/06/1902 00:00,-1.04E-08,0,0.9
28/06/1902 00:00,-1.19E-08,0,1.0314
29/06/1902 00:00,-1.16E-08,0,1.0039
30/06/1902 00:00,-1.23E-08,0,1.0614
01/07/1902 00:00,-1.27E-08,0,1.1
02/07/1902 00:00,-1.21E-08,0,1.0496
03/07/1902 00:00,-1.28E-08,0,1.107
04/07/1902 00:00,-1.37E-08,0,1.1824
05/07/1902 00:00,-1.30E-08,0,1.1227
06/07/1902 00:00,2.17E-09,0,-0.1872
07/07/1902 00:00,-3.26E-09,0,0.2816
08/07/1902 00:00,-1.27E-08,0,1.1
09/07/1902 00:00,-1.16E-08,0,1.0039
10/07/1902 00:00,-1.20E-09,0,0.1041
11/07/1902 00:00,-1.50E-08,0,1.2997
12/07/1902 00:00,-9.32E-09,0,0.8049
13/07/1902 00:00,1.51E-08,0,-1.3055
14/07/1902 00:00,-1.10E-08,0,0.953
15/07/1902 00:00,-1.22E-08,0,1.0558
16/07/1902 00:00,-1.50E-08,0,1.3
17/07/1902 00:00,-4.23E-09,0,0.3655
18/07/1902 00:00,-1.34E-08,0,1.1557
19/07/1902 00:00,4.57E-09,0,-0.395
20/07/1902 00:00,-4.49E-09,0,0.3879
21/07/1902 00:00,-1.47E-08,0,1.2669
22/07/1902 00:00,4.28E-08,0,-3.6983
23/07/1902 00:00,5.46E-08,0,-4.7207
24/07/1902 00:00,1.45E-08,0,-1.2562
25/07/1902 00:00,7.48E-08,0,-6.4669
26/07/1902 00:00,-5.98E-10,0,0.0517
27/07/1902 00:00,-1.82E-08,0,1.5725
28/07/1902 00:00,-1.45E-08,0,1.255
29/07/1902 00:00,-1.62E-08,0,1.4
30/07/1902 00:00,3.58E-08,0,-3.0935
31/07/1902 00:00,8.34E-09,0,-0.7207
01/08/1902 00:00,-1.55E-08,0,1.3394
02/08/1902 00:00,5.49E-08,0,-4.7396
03/08/1902 00:00,2.01E-08,0,-1.7384
04/08/1902 00:00,-1.21E-08,0,1.0486
05/08/1902 00:00,-3.23E-09,0,0.2793
06/08/1902 00:00,-1.79E-09,0,0.1546
07/08/1902 00:00,7.75E-09,0,-0.6693
08/08/1902 00:00,-1.68E-08,0,1.4496
09/08/1902 00:00,-1.53E-08,0,1.3187
10/08/1902 00:00,-1.51E-08,0,1.3051
11/08/1902 00:00,-1.46E-08,0,1.2654
12/08/1902 00:00,-1.63E-08,0,1.4056
13/08/1902 00:00,-2.09E-08,0,1.8078
14/08/1902 00:00,-1.93E-08,0,1.6672
15/08/1902 00:00,-2.43E-08,0,2.1
16/08/1902 00:00,-1.85E-08,0,1.6
17/08/1902 00:00,-2.25E-08,0,1.9479
18/08/1902 00:00,-2.13E-08,0,1.8367
19/08/1902 00:00,-1.97E-08,0,1.7
20/08/1902 00:00,-2.03E-08,0,1.755
21/08/1902 00:00,-2.20E-08,0,1.9
22/08/1902 00:00,-2.31E-08,0,2
23/08/1902 00:00,3.81E-08,0,-3.2936
24/08/1902 00:00,-2.27E-09,0,0.196
25/08/1902 00:00,-1.63E-08,0,1.4065
26/08/1902 00:00,-1.85E-08,0,1.6
27/08/1902 00:00,4.05E-08,0,-3.5029
28/08/1902 00:00,-2.31E-08,0,1.9933
29/08/1902 00:00,4.34E-08,0,-3.7481
30/08/1902 00:00,-2.63E-08,0,2.2741
31/08/1902 00:00,-2.24E-08,0,1.9385
01/09/1902 00:00,-1.97E-08,0,1.6986
02/09/1902 00:00,-2.29E-08,0,1.9768
03/09/1902 00:00,3.19E-08,0,-2.7585
04/09/1902 00:00,-2.75E-08,0,2.3778
05/09/1902 00:00,-3.10E-08,0,2.6824
06/09/1902 00:00,-3.12E-08,0,2.6983
07/09/1902 00:00,-3.47E-08,0,2.9958
08/09/1902 00:00,-1.09E-08,0,0.9382
09/09/1902 00:00,-2.99E-08,0,2.5807
10/09/1902 00:00,-2.87E-08,0,2.4835
11/09/1902 00:00,3.87E-08,0,-3.3467
12/09/1902 00:00,-1.75E-08,0,1.5138
13/09/1902 00:00,5.49E-08,0,-4.747
14/09/1902 00:00,2.52E-08,0,-2.1754
15/09/1902 00:00,4.20E-09,0,-0.3633
16/09/1902 00:00,3.10E-08,0,-2.6808
17/09/1902 00:00,7.67E-08,0,-6.6303
18/09/1902 00:00,-9.14E-09,0,0.7895
19/09/1902 00:00,-2.45E-08,0,2.1161
20/09/1902 00:00,-2.61E-08,0,2.2573
21/09/1902 00:00,-2.89E-08,0,2.4955
22/09/1902 00:00,-3.46E-08,0,2.992
23/09/1902 00:00,-3.59E-08,0,3.1
24/09/1902 00:00,-4.10E-08,0,3.543
25/09/1902 00:00,-3.82E-08,0,3.2989
26/09/1902 00:00,2.56E-08,0,-2.2128
27/09/1902 00:00,-2.68E-08,0,2.3118
28/09/1902 00:00,-2.48E-08,0,2.1408
29/09/1902 00:00,-3.20E-08,0,2.761
30/09/1902 00:00,-3.94E-08,0,3.4039
01/10/1902 00:00,-3.95E-08,0,3.4151
02/10/1902 00:00,-2.78E-08,0,2.4021
03/10/1902 00:00,-2.77E-08,0,2.3933
04/10/1902 00:00,-4.41E-08,0,3.8141
05/10/1902 00:00,-5.32E-08,0,4.598
06/10/1902 00:00,-4.46E-08,0,3.8535
07/10/1902 00:00,-3.72E-08,0,3.2106
08/10/1902 00:00,-4.13E-08,0,3.5672
09/10/1902 00:00,-3.94E-08,0,3.4
10/10/1902 00:00,-3.80E-08,0,3.2841
11/10/1902 00:00,4.02E-08,0,-3.4722
12/10/1902 00:00,-3.76E-08,0,3.2518
13/10/1902 00:00,-4.03E-08,0,3.479
14/10/1902 00:00,-4.51E-08,0,3.9
15/10/1902 00:00,-5.12E-08,0,4.4202
16/10/1902 00:00,-4.49E-08,0,3.8799
17/10/1902 00:00,-4.52E-08,0,3.9039
18/10/1902 00:00,-1.66E-08,0,1.4356
19/10/1902 00:00,-4.34E-08,0,3.747
20/10/1902 00:00,-5.41E-08,0,4.6724
21/10/1902 00:00,-5.83E-08,0,5.0351
22/10/1902 00:00,-5.10E-08,0,4.4086
23/10/1902 00:00,-4.77E-08,0,4.1209
24/10/1902 00:00,-2.61E-08,0,2.2546
25/10/1902 00:00,-4.94E-08,0,4.2698
26/10/1902 00:00,-5.08E-08,0,4.3919
27/10/1902 00:00,-4.00E-08,0,3.4539
28/10/1902 00:00,1.19E-07,0,-10.2947
29/10/1902 00:00,-4.42E-08,0,3.8223
30/10/1902 00:00,-5.08E-08,0,4.3863
31/10/1902 00:00,-5.49E-08,0,4.7432
01/11/1902 00:00,-6.13E-08,0,5.2922
02/11/1902 00:00,-4.95E-08,0,4.2787
03/11/1902 00:00,-6.48E-08,0,5.6
04/11/1902 00:00,-5.82E-08,0,5.0323
05/11/1902 00:00,-4.54E-08,0,3.9225
06/11/1902 00:00,-4.82E-08,0,4.1678
07/11/1902 00:00,-5.71E-08,0,4.9292
08/11/1902 00:00,-4.03E-08,0,3.4816
09/11/1902 00:00,-5.20E-08,0,4.4886
10/11/1902 00:00,-6.31E-08,0,5.452
11/11/1902 00:00,-5.55E-08,0,4.7937
12/11/1902 00:00,-5.85E-08,0,5.0541
13/11/1902 00:00,-6.84E-09,0,0.5914
14/11/1902 00:00,-4.33E-08,0,3.743
15/11/1902 00:00,-5.66E-08,0,4.8944
16/11/1902 00:00,-6.42E-08,0,5.5479
17/11/1902 00:00,-6.44E-08,0,5.5633
18/11/1902 00:00,-5.94E-08,0,5.1342
19/11/1902 00:00,-4.00E-08,0,3.4585
20/11/1902 00:00,-6.11E-08,0,5.2811
21/11/1902 00:00,-6.58E-08,0,5.6863
22/11/1902 00:00,-7.25E-08,0,6.2603
23/11/1902 00:00,-7.87E-08,0,6.797
24/11/1902 00:00,-8.23E-08,0,7.1085
25/11/1902 00:00,-7.13E-08,0,6.1633
26/11/1902 00:00,-6.07E-08,0,5.2432
27/11/1902 00:00,-5.75E-08,0,4.9688
28/11/1902 00:00,-5.60E-08,0,4.8384
29/11/1902 00:00,-6.05E-08,0,5.226
30/11/1902 00:00,-5.94E-08,0,5.1295
01/12/1902 00:00,-5.61E-08,0,4.8432
02/12/1902 00:00,-6.52E-08,0,5.6314
03/12/1902 00:00,-6.35E-08,0,5.4881
04/12/1902 00:00,-6.29E-08,0,5.4332
05/12/1902 00:00,-6.06E-08,0,5.2327
06/12/1902 00:00,1.13E-07,0,-9.7458
07/12/1902 00:00,-6.55E-08,0,5.6566
08/12/1902 00:00,-5.78E-08,0,4.9923
09/12/1902 00:00,-5.18E-08,0,4.473
10/12/1902 00:00,-5.30E-08,0,4.5822
11/12/1902 00:00,6.49E-08,0,-5.6069
12/12/1902 00:00,-5.46E-08,0,4.7183
13/12/1902 00:00,-6.13E-08,0,5.2975
14/12/1902 00:00,-6.34E-08,0,5.4746
15/12/1902 00:00,-6.16E-08,0,5.3197
16/12/1902 00:00,-5.09E-08,0,4.3996
17/12/1902 00:00,1.53E-07,0,-13.1823
