FVC file = MER_Scen2_20170701_20200701.fvc, Simulation Execution: 06/12/2020 11:56:13
Cell Coordinates and properties applied to model,X,Y,ZB,MATID,Area,ID
, 0.31006370542201E+06, 0.60626273933612E+07, -0.3330808E+01,           1,  0.6340480E+04,        2703
, 0.31009107241854E+06, 0.60626711390715E+07, -0.3059726E+01,           1,  0.6333162E+04,        2704
, 0.31016504485054E+06, 0.60625536057914E+07, -0.3302205E+01,           1,  0.6706852E+04,        2705
, 0.30826446621478E+06, 0.60634073995644E+07, -0.2837285E+01,           1,  0.1945186E+04,        2706
, 0.30823055175871E+06, 0.60634237111835E+07, -0.2488258E+01,           1,  0.1895627E+04,        2707
, 0.30819739363451E+06, 0.60634415687282E+07, -0.2219314E+01,           1,  0.1853635E+04,        2708
, 0.30804170118834E+06, 0.60635422931923E+07, -0.2420357E+01,           1,  0.4546057E+04,        2709
, 0.30810005375471E+06, 0.60634990264119E+07, -0.3008261E+01,           1,  0.1748307E+04,        2710
, 0.30795463866667E+06, 0.60637223300000E+07,  0.4817879E+00,           1,  0.6428744E+04,        2711
, 0.30797953566667E+06, 0.60636582600000E+07, -0.1288130E+00,           1,  0.6254497E+04,        2712
, 0.30804371900000E+06, 0.60636510966667E+07, -0.2167150E+00,           1,  0.5819237E+04,        2713
, 0.30806769333333E+06, 0.60635886133333E+07, -0.1522855E+01,           1,  0.5516333E+04,        2714
, 0.30794752100000E+06, 0.60638617066667E+07,  0.1483744E+01,           1,  0.8665948E+04,        2715
, 0.30800793757905E+06, 0.60637943916367E+07,  0.1004368E+01,           1,  0.1166042E+05,        2716
, 0.30587325925388E+06, 0.60642445476735E+07, -0.1772796E+01,           1,  0.1268014E+05,        2717
, 0.30590732690795E+06, 0.60642996570867E+07, -0.2828840E+01,           1,  0.3641609E+04,        2718
, 0.30591664229202E+06, 0.60643265200491E+07, -0.2524869E+01,           1,  0.3620418E+04,        2719
, 0.30592596726264E+06, 0.60643533766041E+07, -0.2259320E+01,           1,  0.3598688E+04,        2720
, 0.30593528929515E+06, 0.60643802369395E+07, -0.1999866E+01,           1,  0.3578664E+04,        2721
, 0.30594461104063E+06, 0.60644070974881E+07, -0.1735057E+01,           1,  0.3556319E+04,        2722
, 0.30595393311576E+06, 0.60644339579504E+07, -0.1279628E+01,           1,  0.3536272E+04,        2723
, 0.30600109510998E+06, 0.60644983130069E+07,  0.6245115E-01,           1,  0.1592312E+05,        2724
, 0.30813196826942E+06, 0.60634789591403E+07, -0.2810701E+01,           1,  0.1778714E+04,        2725
, 0.30816456841412E+06, 0.60634600650030E+07, -0.2430238E+01,           1,  0.1815174E+04,        2726
, 0.30906358138243E+06, 0.60631480770724E+07,  0.5769349E+00,           1,  0.7850800E+04,        2727
, 0.30912271133333E+06, 0.60631016433333E+07,  0.5553528E+00,           1,  0.2792293E+04,        2728
, 0.30896791600000E+06, 0.60631619700000E+07,  0.2868147E+00,           1,  0.2729009E+04,        2729
, 0.30900821466667E+06, 0.60631844633333E+07,  0.5291084E+00,           1,  0.4241354E+04,        2730
, 0.30916827076335E+06, 0.60631248324324E+07,  0.5108850E+00,           1,  0.5152438E+04,        2731
, 0.30921698200000E+06, 0.60630836766667E+07,  0.3089389E-01,           1,  0.4089067E+04,        2732
, 0.30891312378938E+06, 0.60631994392736E+07,  0.7196232E-01,           1,  0.5143415E+04,        2733
, 0.30927010666667E+06, 0.60631158366667E+07,  0.1580865E+00,           1,  0.5072042E+04,        2734
, 0.30933771886929E+06, 0.60630964656231E+07, -0.2563969E+00,           1,  0.1020551E+05,        2735
, 0.30884207060563E+06, 0.60632387344251E+07,  0.1597513E+00,           1,  0.6252192E+04,        2736
, 0.30876784411831E+06, 0.60632836269736E+07,  0.3607105E+00,           1,  0.7805119E+04,        2737
, 0.30868122033847E+06, 0.60633203229824E+07, -0.3539847E+00,           1,  0.9177556E+04,        2738
, 0.30858205584370E+06, 0.60633590511453E+07, -0.1426138E+01,           1,  0.8732574E+04,        2739
, 0.30846214333333E+06, 0.60633937366667E+07, -0.2752233E+01,           1,  0.5525434E+04,        2740
, 0.30852405566667E+06, 0.60634055166667E+07, -0.2288566E+01,           1,  0.4968787E+04,        2741
, 0.30835889366667E+06, 0.60634276700000E+07, -0.2873100E+01,           1,  0.4691064E+04,        2742
, 0.30842382366667E+06, 0.60634382133333E+07, -0.2957528E+01,           1,  0.4765472E+04,        2743
, 0.30827768981333E+06, 0.60634649946850E+07, -0.2938459E+01,           1,  0.3133055E+04,        2744
, 0.30832964633333E+06, 0.60634635866667E+07, -0.2964766E+01,           1,  0.2665771E+04,        2745
, 0.31002093868159E+06, 0.60627911761129E+07, -0.2554783E+01,           1,  0.6503894E+04,        2746
, 0.31004845442478E+06, 0.60628352839989E+07, -0.1260037E+01,           1,  0.6519873E+04,        2747
, 0.31008500946113E+06, 0.60629148494748E+07, -0.6449332E+00,           1,  0.1476473E+05,        2748
, 0.30967268366667E+06, 0.60631301866667E+07, -0.7784811E+00,           1,  0.3794033E+04,        2749
, 0.30972651498799E+06, 0.60631722173574E+07, -0.1256309E+01,           1,  0.8071772E+04,        2750
, 0.30980652141587E+06, 0.60631288648249E+07, -0.1113193E+01,           1,  0.9618996E+04,        2751
, 0.30960039490563E+06, 0.60631529600510E+07,  0.1139485E+00,           1,  0.7239524E+04,        2752
, 0.30987984400000E+06, 0.60630887866667E+07, -0.6901609E+00,           1,  0.5035901E+04,        2753
, 0.30951791357525E+06, 0.60631665984774E+07,  0.5105164E+00,           1,  0.6177155E+04,        2754
, 0.30994317305333E+06, 0.60631325856042E+07, -0.5769687E+00,           1,  0.1104462E+05,        2755
, 0.31000375733333E+06, 0.60630612133333E+07, -0.6046043E+00,           1,  0.6947404E+04,        2756
, 0.31007958087861E+06, 0.60631068526310E+07, -0.3586167E+00,           1,  0.1388951E+05,        2757
, 0.31015221533992E+06, 0.60630198423393E+07, -0.3925369E+00,           1,  0.1439976E+05,        2758
, 0.31018087824427E+06, 0.60623586421031E+07, -0.1768755E+01,           1,  0.1445108E+05,        2759
, 0.31023104548245E+06, 0.60624300921027E+07, -0.3419740E+01,           1,  0.7040101E+04,        2760
, 0.31026141465703E+06, 0.60624794025555E+07, -0.3324062E+01,           1,  0.7050181E+04,        2761
, 0.31011844165634E+06, 0.60627148823555E+07, -0.2414186E+01,           1,  0.6325007E+04,        2762
, 0.31016898933333E+06, 0.60626017000000E+07, -0.3002334E+01,           1,  0.3107982E+04,        2763
, 0.31020669935525E+06, 0.60626208509289E+07, -0.2510613E+01,           1,  0.6675758E+04,        2764
, 0.31029178361273E+06, 0.60625287131280E+07, -0.2671185E+01,           1,  0.7060347E+04,        2765
, 0.30824323500000E+06, 0.60634631800000E+07, -0.2416874E+01,           1,  0.8898984E+03,        2766
, 0.30821550628767E+06, 0.60634885414013E+07, -0.2605398E+01,           1,  0.2190905E+04,        2767
, 0.30818319266667E+06, 0.60634956133333E+07, -0.2948446E+01,           1,  0.9031429E+03,        2768
, 0.30811753533333E+06, 0.60635795066667E+07, -0.2063676E+01,           1,  0.2978844E+04,        2769
, 0.30812476866667E+06, 0.60635353133333E+07, -0.3082236E+01,           1,  0.1166738E+04,        2770
, 0.30815967631776E+06, 0.60635250483444E+07, -0.3147253E+01,           1,  0.2768053E+04,        2771
, 0.30809564434319E+06, 0.60637200509523E+07,  0.3478500E+00,           1,  0.1061634E+05,        2772
, 0.30816120600000E+06, 0.60636829166667E+07, -0.1692209E+00,           1,  0.5703108E+04,        2773
, 0.30816656074909E+06, 0.60636127142700E+07, -0.1420938E+01,           1,  0.6035018E+04,        2774
, 0.30811238403916E+06, 0.60638242501834E+07,  0.9617984E+00,           1,  0.1323271E+05,        2775
, 0.30575815212415E+06, 0.60642974460567E+07, -0.2106599E+01,           1,  0.1144282E+05,        2776
, 0.30578915026619E+06, 0.60643487793786E+07, -0.2848592E+01,           1,  0.3783241E+04,        2777
, 0.30579954970736E+06, 0.60643764628628E+07, -0.2488420E+01,           1,  0.3762508E+04,        2778
, 0.30580994312772E+06, 0.60644041492550E+07, -0.2206213E+01,           1,  0.3740613E+04,        2779
, 0.30582034262905E+06, 0.60644318328166E+07, -0.1958094E+01,           1,  0.3719882E+04,        2780
, 0.30583073653324E+06, 0.60644595192436E+07, -0.1717733E+01,           1,  0.3697956E+04,        2781
, 0.30584113587711E+06, 0.60644872027915E+07, -0.1200023E+01,           1,  0.3677202E+04,        2782
, 0.30586198533333E+06, 0.60645334166667E+07, -0.5236857E+00,           1,  0.6717600E+04,        2783
, 0.30592988466667E+06, 0.60645508133333E+07,  0.1509083E+00,           1,  0.6286779E+04,        2784
, 0.30595044672647E+06, 0.60646364096004E+07,  0.5152126E+00,           1,  0.1011692E+05,        2785
, 0.30909682233333E+06, 0.60631962033333E+07,  0.5651546E+00,           1,  0.2219012E+04,        2786
, 0.30914982607252E+06, 0.60631924689400E+07,  0.6008703E+00,           1,  0.3940450E+04,        2787
, 0.30900867966667E+06, 0.60632383800000E+07,  0.6029500E+00,           1,  0.2856788E+04,        2788
, 0.30895365067392E+06, 0.60632596187473E+07,  0.5639699E+00,           1,  0.5410529E+04,        2789
, 0.30921121336014E+06, 0.60631831861733E+07,  0.6907125E+00,           1,  0.4441626E+04,        2790
, 0.30926697200000E+06, 0.60631645433333E+07,  0.7355265E+00,           1,  0.2616368E+04,        2791
, 0.30888509610056E+06, 0.60632968155050E+07,  0.5758231E+00,           1,  0.5650364E+04,        2792
, 0.30882162520920E+06, 0.60633487092231E+07,  0.4951425E+00,           1,  0.7345729E+04,        2793
, 0.30870753233333E+06, 0.60633855266667E+07,  0.2547805E+00,           1,  0.4266687E+04,        2794
, 0.30876884485756E+06, 0.60634131443391E+07,  0.4401374E+00,           1,  0.7116703E+04,        2795
, 0.30864514807070E+06, 0.60634255352023E+07, -0.2520857E+00,           1,  0.7432216E+04,        2796
, 0.30855945522208E+06, 0.60634746558469E+07, -0.1395777E+01,           1,  0.8524244E+04,        2797
, 0.30844268100000E+06, 0.60634959700000E+07, -0.2926415E+01,           1,  0.4763672E+04,        2798
, 0.30850118933333E+06, 0.60635181666667E+07, -0.2255117E+01,           1,  0.5246852E+04,        2799
, 0.30833592284514E+06, 0.60635271511560E+07, -0.2973683E+01,           1,  0.7371034E+04,        2800
, 0.30840386633333E+06, 0.60635356333333E+07, -0.2777151E+01,           1,  0.3782223E+04,        2801
, 0.30827450533333E+06, 0.60635145766667E+07, -0.3180908E+01,           1,  0.1967638E+04,        2802
, 0.30823116474419E+06, 0.60635401610881E+07, -0.2967522E+01,           1,  0.3534953E+04,        2803
, 0.31014580873204E+06, 0.60627586281252E+07, -0.1475400E+01,           1,  0.6317674E+04,        2804
, 0.31017168566667E+06, 0.60628726100000E+07, -0.6423191E+00,           1,  0.6890067E+04,        2805
, 0.31018761500000E+06, 0.60628041266667E+07, -0.7959029E+00,           1,  0.6891683E+04,        2806
, 0.31023642855419E+06, 0.60629338838925E+07, -0.3175991E+00,           1,  0.1284160E+05,        2807
, 0.30962358633333E+06, 0.60632158300000E+07,  0.3367697E+00,           1,  0.3945858E+04,        2808
, 0.30967168533333E+06, 0.60632236866667E+07, -0.4199805E+00,           1,  0.2605433E+04,        2809
, 0.30975065700000E+06, 0.60632316400000E+07, -0.1215809E+01,           1,  0.2914873E+04,        2810
, 0.30979823800000E+06, 0.60632527533333E+07, -0.8517564E+00,           1,  0.5040688E+04,        2811
, 0.30986598313095E+06, 0.60632128784724E+07, -0.7270989E+00,           1,  0.1030745E+05,        2812
, 0.30969593907741E+06, 0.60632738122467E+07, -0.8871606E+00,           1,  0.5224529E+04,        2813
, 0.30953440205346E+06, 0.60632472260274E+07,  0.6492607E+00,           1,  0.6163215E+04,        2814
, 0.30959303566667E+06, 0.60632579766667E+07,  0.5994860E+00,           1,  0.3890131E+04,        2815
, 0.31000760905099E+06, 0.60632096587795E+07, -0.2993648E+00,           1,  0.1130882E+05,        2816
, 0.30992470317924E+06, 0.60632938005778E+07, -0.4020322E+00,           1,  0.1195159E+05,        2817
, 0.31015338447653E+06, 0.60631991133426E+07,  0.9261250E-01,           1,  0.1405819E+05,        2818
, 0.31023593012830E+06, 0.60631079504793E+07,  0.9681943E-01,           1,  0.1478069E+05,        2819
, 0.31006815488221E+06, 0.60632901589126E+07,  0.1071245E+00,           1,  0.1326883E+05,        2820
, 0.31031530885937E+06, 0.60630129784180E+07,  0.1276591E+00,           1,  0.1436541E+05,        2821
, 0.31027660495262E+06, 0.60622776586840E+07, -0.2012360E+01,           1,  0.1274711E+05,        2822
, 0.31032174943620E+06, 0.60623444364037E+07, -0.3538944E+01,           1,  0.7099979E+04,        2823
, 0.31035249719652E+06, 0.60623937077965E+07, -0.3396075E+01,           1,  0.7129340E+04,        2824
, 0.31038324473468E+06, 0.60624429792841E+07, -0.2710104E+01,           1,  0.7158617E+04,        2825
, 0.31023533783153E+06, 0.60626671659992E+07, -0.1654985E+01,           1,  0.6654679E+04,        2826
, 0.31032215410533E+06, 0.60625780199727E+07, -0.1837061E+01,           1,  0.7069918E+04,        2827
, 0.31041399262063E+06, 0.60624922507075E+07, -0.1905968E+01,           1,  0.7187995E+04,        2828
, 0.30818621433333E+06, 0.60635570800000E+07, -0.2715713E+01,           1,  0.1521128E+04,        2829
, 0.30824145461865E+06, 0.60638085155708E+07,  0.6207167E+00,           1,  0.1490379E+05,        2830
, 0.30823798438521E+06, 0.60637033803314E+07, -0.1928853E+00,           1,  0.9931944E+04,        2831
, 0.30824815733403E+06, 0.60636117421124E+07, -0.1728160E+01,           1,  0.6294803E+04,        2832
, 0.30565319426846E+06, 0.60643598424795E+07, -0.2227712E+01,           1,  0.9495034E+04,        2833
, 0.30568473730657E+06, 0.60644048724384E+07, -0.2927133E+01,           1,  0.3198001E+04,        2834
, 0.30569618804859E+06, 0.60644317668683E+07, -0.2519879E+01,           1,  0.3142777E+04,        2835
, 0.30570763425196E+06, 0.60644586644342E+07, -0.2240874E+01,           1,  0.3088457E+04,        2836
, 0.30571908506677E+06, 0.60644855592157E+07, -0.2017227E+01,           1,  0.3033327E+04,        2837
, 0.30573053162396E+06, 0.60645124570889E+07, -0.1798698E+01,           1,  0.2978997E+04,        2838
, 0.30574198253659E+06, 0.60645393522376E+07, -0.1343553E+01,           1,  0.2923795E+04,        2839
, 0.30575625091290E+06, 0.60645960778846E+07, -0.3882739E+00,           1,  0.8037356E+04,        2840
, 0.30582911033333E+06, 0.60645825266667E+07, -0.2669831E+00,           1,  0.4232176E+04,        2841
, 0.30585139704892E+06, 0.60646487975960E+07,  0.2361728E+00,           1,  0.6950454E+04,        2842
, 0.30593959633333E+06, 0.60647148233333E+07,  0.5121806E+00,           1,  0.5753279E+04,        2843
, 0.30597674666667E+06, 0.60647729766667E+07,  0.5453796E+00,           1,  0.8308746E+04,        2844
, 0.30606946056198E+06, 0.60647703255678E+07,  0.5513849E+00,           1,  0.1997379E+05,        2845
, 0.30585606757338E+06, 0.60647360845319E+07,  0.4675886E+00,           1,  0.8902609E+04,        2846
, 0.30897210000000E+06, 0.60633101233333E+07,  0.6596561E+00,           1,  0.2110393E+04,        2847
, 0.30893260237092E+06, 0.60633557673874E+07,  0.7404162E+00,           1,  0.5298011E+04,        2848
, 0.30888653124944E+06, 0.60634084752604E+07,  0.7310013E+00,           1,  0.6713921E+04,        2849
, 0.30883296206042E+06, 0.60634607744320E+07,  0.7225848E+00,           1,  0.5837796E+04,        2850
, 0.30867230866667E+06, 0.60634807300000E+07,  0.3735143E+00,           1,  0.3605944E+04,        2851
, 0.30872855714547E+06, 0.60634955397194E+07,  0.5800009E+00,           1,  0.6069525E+04,        2852
, 0.30878521064286E+06, 0.60635242967450E+07,  0.7857195E+00,           1,  0.5205951E+04,        2853
, 0.30862228407969E+06, 0.60635327602119E+07,  0.1177541E+00,           1,  0.6644419E+04,        2854
, 0.30850564500000E+06, 0.60635802766667E+07, -0.1127436E+01,           1,  0.4904454E+04,        2855
, 0.30857397798538E+06, 0.60636152546103E+07,  0.2077187E+00,           1,  0.1010073E+05,        2856
, 0.30843434325598E+06, 0.60636095312901E+07, -0.1583897E+01,           1,  0.8521209E+04,        2857
, 0.30831235366667E+06, 0.60635945733333E+07, -0.2311156E+01,           1,  0.4783303E+04,        2858
, 0.30835861600000E+06, 0.60636302566667E+07, -0.1561214E+01,           1,  0.4856592E+04,        2859
, 0.31025754800000E+06, 0.60627799866667E+07, -0.7017254E+00,           1,  0.6713374E+04,        2860
, 0.31027415300000E+06, 0.60627116400000E+07, -0.9350582E+00,           1,  0.6099736E+04,        2861
, 0.31031484004307E+06, 0.60628399928073E+07, -0.2323982E+00,           1,  0.1173831E+05,        2862
, 0.31038670771058E+06, 0.60629162939382E+07,  0.1847809E+00,           1,  0.1235707E+05,        2863
, 0.30963255928839E+06, 0.60633151334014E+07, -0.4100655E+00,           1,  0.5838404E+04,        2864
, 0.30973366833333E+06, 0.60633277666667E+07, -0.1067903E+01,           1,  0.3454806E+04,        2865
, 0.30978932000000E+06, 0.60633160233333E+07, -0.8057783E+00,           1,  0.5297404E+04,        2866
, 0.30983999137179E+06, 0.60633718354620E+07, -0.5217501E+00,           1,  0.1123916E+05,        2867
, 0.30969817777113E+06, 0.60633835635807E+07, -0.1248213E+01,           1,  0.8254073E+04,        2868
, 0.30951756212899E+06, 0.60633245643066E+07,  0.7385496E+00,           1,  0.5562667E+04,        2869
, 0.30958568189905E+06, 0.60633709035288E+07, -0.3662287E+00,           1,  0.7102210E+04,        2870
, 0.30997923846532E+06, 0.60633809445068E+07,  0.2744404E+00,           1,  0.1247545E+05,        2871
, 0.30989167185456E+06, 0.60634662791251E+07,  0.5493685E+00,           1,  0.1250594E+05,        2872
