ID,LND_phreatic,ASS_pass0_lay1,ASS_anc0_lay1,ASS_uzaass,ASS_szaass
17705,0.0000,0.2000,0.2000,0.0000,0.0000
17706,0.0000,0.2000,0.2000,0.0000,0.0000
17707,0.0000,0.2000,0.2000,0.0000,0.0000
17708,0.0000,0.2000,0.2000,0.0000,0.0000
17709,0.0000,0.2000,0.2000,0.0000,0.0000
17710,0.0000,0.2000,0.2000,0.0000,0.0000
17711,0.0000,0.2000,0.2000,0.0000,0.0000
17712,0.0000,0.2000,0.2000,0.0000,0.0000
17713,0.0000,0.2000,0.2000,0.0000,0.0000
17714,0.0000,0.2000,0.2000,0.0000,0.0000
17715,0.0000,0.2000,0.2000,0.0000,0.0000
17716,0.0000,0.2000,0.2000,0.0000,0.0000
17717,0.0000,0.2000,0.2000,0.0000,0.0000
17718,0.0000,0.2000,0.2000,0.0000,0.0000
17719,0.0000,0.2000,0.2000,0.0000,0.0000
17720,0.0000,0.2000,0.2000,0.0000,0.0000
17721,0.0000,0.2000,0.2000,0.0000,0.0000
17722,0.0000,0.2000,0.2000,0.0000,0.0000
17723,0.0000,0.2000,0.2000,0.0000,0.0000
17724,0.0000,0.2000,0.2000,0.0000,0.0000
17725,0.0000,0.2000,0.2000,0.0000,0.0000
17726,0.0000,0.2000,0.2000,0.0000,0.0000
17727,0.0000,0.2000,0.2000,0.0000,0.0000
17728,0.0000,0.2000,0.2000,0.0000,0.0000
17729,0.0000,0.2000,0.2000,0.0000,0.0000
17730,0.0000,0.2000,0.2000,0.0000,0.0000
17731,0.0000,0.2000,0.2000,0.0000,0.0000
17732,0.0000,0.2000,0.2000,0.0000,0.0000
17733,0.0000,0.2000,0.2000,0.0000,0.0000
17734,0.0000,0.2000,0.2000,0.0000,0.0000
17735,0.0000,0.2000,0.2000,0.0000,0.0000
17736,0.0000,0.2000,0.2000,0.0000,0.0000
17737,0.0000,0.2000,0.2000,0.0000,0.0000
17738,0.0000,0.2000,0.2000,0.0000,0.0000
17739,0.0000,0.2000,0.2000,0.0000,0.0000
17740,0.0000,0.2000,0.2000,0.0000,0.0000
17741,0.0000,0.2000,0.2000,0.0000,0.0000
17742,0.0000,0.2000,0.2000,0.0000,0.0000
17743,0.0000,0.2000,0.2000,0.0000,0.0000
17744,0.0000,0.2000,0.2000,0.0000,0.0000
17745,0.0000,0.2000,0.2000,0.0000,0.0000
17746,0.0000,0.2000,0.2000,0.0000,0.0000
17747,0.0000,0.2000,0.2000,0.0000,0.0000
17748,0.0000,0.2000,0.2000,0.0000,0.0000
17749,0.0000,0.2000,0.2000,0.0000,0.0000
17750,0.0000,0.2000,0.2000,0.0000,0.0000
17751,0.0000,0.2000,0.2000,0.0000,0.0000
17752,0.0000,0.2000,0.2000,0.0000,0.0000
17753,0.0000,0.2000,0.2000,0.0000,0.0000
17754,0.0000,0.2000,0.2000,0.0000,0.0000
17755,0.0000,0.2000,0.2000,0.0000,0.0000
17756,0.0000,0.2000,0.2000,0.0000,0.0000
17757,0.0000,0.2000,0.2000,0.0000,0.0000
17758,0.0000,0.2000,0.2000,0.0000,0.0000
17759,0.0000,0.2000,0.2000,0.0000,0.0000
17760,0.0000,0.2000,0.2000,0.0000,0.0000
17761,0.0000,0.2000,0.2000,0.0000,0.0000
17762,0.0000,0.2000,0.2000,0.0000,0.0000
17763,0.0000,0.2000,0.2000,0.0000,0.0000
17764,0.0000,0.2000,0.2000,0.0000,0.0000
17765,0.0000,0.2000,0.2000,0.0000,0.0000
17766,0.0000,0.2000,0.2000,0.0000,0.0000
17767,0.0000,0.2000,0.2000,0.0000,0.0000
17768,0.0000,0.2000,0.2000,0.0000,0.0000
17769,0.0000,0.2000,0.2000,0.0000,0.0000
17770,0.0000,0.2000,0.2000,0.0000,0.0000
17771,0.0000,0.2000,0.2000,0.0000,0.0000
17772,0.0000,0.2000,0.2000,0.0000,0.0000
17773,0.0000,0.2000,0.2000,0.0000,0.0000
17774,0.0000,0.2000,0.2000,0.0000,0.0000
17775,0.0000,0.2000,0.2000,0.0000,0.0000
17776,0.0000,0.2000,0.2000,0.0000,0.0000
17777,0.0000,0.2000,0.2000,0.0000,0.0000
17778,0.0000,0.2000,0.2000,0.0000,0.0000
17779,0.0000,0.2000,0.2000,0.0000,0.0000
17780,0.0000,0.2000,0.2000,0.0000,0.0000
17781,0.0000,0.2000,0.2000,0.0000,0.0000
17782,0.0000,0.2000,0.2000,0.0000,0.0000
17783,0.0000,0.2000,0.2000,0.0000,0.0000
17784,0.0000,0.2000,0.2000,0.0000,0.0000
17785,0.0000,0.2000,0.2000,0.0000,0.0000
17786,0.0000,0.2000,0.2000,0.0000,0.0000
17787,0.0000,0.2000,0.2000,0.0000,0.0000
17788,0.0000,0.2000,0.2000,0.0000,0.0000
17789,0.0000,0.2000,0.2000,0.0000,0.0000
17790,0.0000,0.2000,0.2000,0.0000,0.0000
17791,0.0000,0.2000,0.2000,0.0000,0.0000
17792,0.0000,0.2000,0.2000,0.0000,0.0000
17793,0.0000,0.2000,0.2000,0.0000,0.0000
17794,0.0000,0.2000,0.2000,0.0000,0.0000
17795,0.0000,0.2000,0.2000,0.0000,0.0000
17796,0.0000,0.2000,0.2000,0.0000,0.0000
17797,0.0000,0.2000,0.2000,0.0000,0.0000
17798,0.0000,0.2000,0.2000,0.0000,0.0000
17799,0.0000,0.2000,0.2000,0.0000,0.0000
17800,0.0000,0.2000,0.2000,0.0000,0.0000
17801,0.0000,0.2000,0.2000,0.0000,0.0000
17802,0.0000,0.2000,0.2000,0.0000,0.0000
17803,0.0000,0.2000,0.2000,0.0000,0.0000
17804,0.0000,0.2000,0.2000,0.0000,0.0000
17805,0.0000,0.2000,0.2000,0.0000,0.0000
17806,0.0000,0.2000,0.2000,0.0000,0.0000
17807,0.0000,0.2000,0.2000,0.0000,0.0000
17808,0.0000,0.2000,0.2000,0.0000,0.0000
17809,0.0000,0.2000,0.2000,0.0000,0.0000
17810,0.0000,0.2000,0.2000,0.0000,0.0000
17811,0.0000,0.2000,0.2000,0.0000,0.0000
17812,0.0000,0.2000,0.2000,0.0000,0.0000
17813,0.0000,0.2000,0.2000,0.0000,0.0000
17814,0.0000,0.2000,0.2000,0.0000,0.0000
17815,0.0000,0.2000,0.2000,0.0000,0.0000
17816,0.0000,0.2000,0.2000,0.0000,0.0000
17817,0.0000,0.2000,0.2000,0.0000,0.0000
17818,0.0000,0.2000,0.2000,0.0000,0.0000
17819,0.0000,0.2000,0.2000,0.0000,0.0000
17820,0.0000,0.2000,0.2000,0.0000,0.0000
17821,0.0000,0.2000,0.2000,0.0000,0.0000
17822,0.0000,0.2000,0.2000,0.0000,0.0000
17823,0.0000,0.2000,0.2000,0.0000,0.0000
17824,0.0000,0.2000,0.2000,0.0000,0.0000
17825,0.0000,0.2000,0.2000,0.0000,0.0000
17826,0.0000,0.2000,0.2000,0.0000,0.0000
17827,0.0000,0.2000,0.2000,0.0000,0.0000
17828,0.0000,0.2000,0.2000,0.0000,0.0000
17829,0.0000,0.2000,0.2000,0.0000,0.0000
17830,0.0000,0.2000,0.2000,0.0000,0.0000
17831,0.0000,0.2000,0.2000,0.0000,0.0000
17832,0.0000,0.2000,0.2000,0.0000,0.0000
17833,0.0000,0.2000,0.2000,0.0000,0.0000
17834,0.0000,0.2000,0.2000,0.0000,0.0000
17835,0.0000,0.2000,0.2000,0.0000,0.0000
17836,0.0000,0.2000,0.2000,0.0000,0.0000
17837,0.0000,0.2000,0.2000,0.0000,0.0000
17838,0.0000,0.2000,0.2000,0.0000,0.0000
17839,0.0000,0.2000,0.2000,0.0000,0.0000
17840,0.0000,0.2000,0.2000,0.0000,0.0000
17841,0.0000,0.2000,0.2000,0.0000,0.0000
17842,0.0000,0.2000,0.2000,0.0000,0.0000
17843,0.0000,0.2000,0.2000,0.0000,0.0000
17844,0.0000,0.2000,0.2000,0.0000,0.0000
17845,0.0000,0.2000,0.2000,0.0000,0.0000
17846,0.0000,0.2000,0.2000,0.0000,0.0000
17847,0.0000,0.2000,0.2000,0.0000,0.0000
17848,0.0000,0.2000,0.2000,0.0000,0.0000
17849,0.0000,0.2000,0.2000,0.0000,0.0000
17850,0.0000,0.2000,0.2000,0.0000,0.0000
17851,0.0000,0.2000,0.2000,0.0000,0.0000
17852,0.0000,0.2000,0.2000,0.0000,0.0000
17853,0.0000,0.2000,0.2000,0.0000,0.0000
17854,0.0000,0.2000,0.2000,0.0000,0.0000
17855,0.0000,0.2000,0.2000,0.0000,0.0000
17856,0.0000,0.2000,0.2000,0.0000,0.0000
17857,0.0000,0.2000,0.2000,0.0000,0.0000
17858,0.0000,0.2000,0.2000,0.0000,0.0000
17859,0.0000,0.2000,0.2000,0.0000,0.0000
17860,0.0000,0.2000,0.2000,0.0000,0.0000
17861,0.0000,0.2000,0.2000,0.0000,0.0000
17862,0.0000,0.2000,0.2000,0.0000,0.0000
17863,0.0000,0.2000,0.2000,0.0000,0.0000
17864,0.0000,0.2000,0.2000,0.0000,0.0000
17865,0.0000,0.2000,0.2000,0.0000,0.0000
17866,0.0000,0.2000,0.2000,0.0000,0.0000
17867,0.0000,0.2000,0.2000,0.0000,0.0000
17868,0.0000,0.2000,0.2000,0.0000,0.0000
17869,0.0000,0.2000,0.2000,0.0000,0.0000
17870,0.0000,0.2000,0.2000,0.0000,0.0000
17871,0.0000,0.2000,0.2000,0.0000,0.0000
17872,0.0000,0.2000,0.2000,0.0000,0.0000
17873,0.0000,0.2000,0.2000,0.0000,0.0000
17874,0.0000,0.2000,0.2000,0.0000,0.0000
17875,0.0000,0.2000,0.2000,0.0000,0.0000
17876,0.0000,0.2000,0.2000,0.0000,0.0000
17877,0.0000,0.2000,0.2000,0.0000,0.0000
17878,0.0000,0.2000,0.2000,0.0000,0.0000
17879,0.0000,0.2000,0.2000,0.0000,0.0000
17880,0.0000,0.2000,0.2000,0.0000,0.0000
17881,0.0000,0.2000,0.2000,0.0000,0.0000
17882,0.0000,0.2000,0.2000,0.0000,0.0000
17883,0.0000,0.2000,0.2000,0.0000,0.0000
17884,0.0000,0.2000,0.2000,0.0000,0.0000
17885,0.0000,0.2000,0.2000,0.0000,0.0000
17886,0.0000,0.2000,0.2000,0.0000,0.0000
17887,0.0000,0.2000,0.2000,0.0000,0.0000
17888,0.0000,0.2000,0.2000,0.0000,0.0000
17889,0.0000,0.2000,0.2000,0.0000,0.0000
17890,0.0000,0.2000,0.2000,0.0000,0.0000
17891,0.0000,0.2000,0.2000,0.0000,0.0000
17892,0.0000,0.2000,0.2000,0.0000,0.0000
17893,0.0000,0.2000,0.2000,0.0000,0.0000
17894,0.0000,0.2000,0.2000,0.0000,0.0000
17895,0.0000,0.2000,0.2000,0.0000,0.0000
17896,0.0000,0.2000,0.2000,0.0000,0.0000
17897,0.0000,0.2000,0.2000,0.0000,0.0000
17898,0.0000,0.2000,0.2000,0.0000,0.0000
17899,0.0000,0.2000,0.2000,0.0000,0.0000
17900,0.0000,0.2000,0.2000,0.0000,0.0000
17901,0.0000,0.2000,0.2000,0.0000,0.0000
17902,0.0000,0.2000,0.2000,0.0000,0.0000
17903,0.0000,0.2000,0.2000,0.0000,0.0000
17904,0.0000,0.2000,0.2000,0.0000,0.0000
17905,0.0000,0.2000,0.2000,0.0000,0.0000
17906,0.0000,0.2000,0.2000,0.0000,0.0000
17907,0.0000,0.2000,0.2000,0.0000,0.0000
17908,0.0000,0.2000,0.2000,0.0000,0.0000
17909,0.0000,0.2000,0.2000,0.0000,0.0000
17910,0.0000,0.2000,0.2000,0.0000,0.0000
17911,0.0000,0.2000,0.2000,0.0000,0.0000
17912,0.0000,0.2000,0.2000,0.0000,0.0000
17913,0.0000,0.2000,0.2000,0.0000,0.0000
17914,0.0000,0.2000,0.2000,0.0000,0.0000
17915,0.0000,0.2000,0.2000,0.0000,0.0000
17916,0.0000,0.2000,0.2000,0.0000,0.0000
17917,0.0000,0.2000,0.2000,0.0000,0.0000
17918,0.0000,0.2000,0.2000,0.0000,0.0000
17919,0.0000,0.2000,0.2000,0.0000,0.0000
17920,0.0000,0.2000,0.2000,0.0000,0.0000
17921,0.0000,0.2000,0.2000,0.0000,0.0000
17922,0.0000,0.2000,0.2000,0.0000,0.0000
17923,0.0000,0.2000,0.2000,0.0000,0.0000
17924,0.0000,0.2000,0.2000,0.0000,0.0000
17925,0.0000,0.2000,0.2000,0.0000,0.0000
17926,0.0000,0.2000,0.2000,0.0000,0.0000
17927,0.0000,0.2000,0.2000,0.0000,0.0000
17928,0.0000,0.2000,0.2000,0.0000,0.0000
17929,0.0000,0.2000,0.2000,0.0000,0.0000
17930,0.0000,0.2000,0.2000,0.0000,0.0000
17931,0.0000,0.2000,0.2000,0.0000,0.0000
17932,0.0000,0.2000,0.2000,0.0000,0.0000
17933,0.0000,0.2000,0.2000,0.0000,0.0000
17934,0.0000,0.2000,0.2000,0.0000,0.0000
17935,0.0000,0.2000,0.2000,0.0000,0.0000
17936,0.0000,0.2000,0.2000,0.0000,0.0000
17937,0.0000,0.2000,0.2000,0.0000,0.0000
17938,0.0000,0.2000,0.2000,0.0000,0.0000
17939,0.0000,0.2000,0.2000,0.0000,0.0000
17940,0.0000,0.2000,0.2000,0.0000,0.0000
17941,0.0000,0.2000,0.2000,0.0000,0.0000
17942,0.0000,0.2000,0.2000,0.0000,0.0000
17943,0.0000,0.2000,0.2000,0.0000,0.0000
17944,0.0000,0.2000,0.2000,0.0000,0.0000
17945,0.0000,0.2000,0.2000,0.0000,0.0000
17946,0.0000,0.2000,0.2000,0.0000,0.0000
17947,0.0000,0.2000,0.2000,0.0000,0.0000
17948,0.0000,0.2000,0.2000,0.0000,0.0000
17949,0.0000,0.2000,0.2000,0.0000,0.0000
17950,0.0000,0.2000,0.2000,0.0000,0.0000
17951,0.0000,0.2000,0.2000,0.0000,0.0000
17952,0.0000,0.2000,0.2000,0.0000,0.0000
17953,0.0000,0.2000,0.2000,0.0000,0.0000
17954,0.0000,0.2000,0.2000,0.0000,0.0000
17955,0.0000,0.2000,0.2000,0.0000,0.0000
17956,0.0000,0.2000,0.2000,0.0000,0.0000
17957,0.0000,0.2000,0.2000,0.0000,0.0000
17958,0.0000,0.2000,0.2000,0.0000,0.0000
17959,0.0000,0.2000,0.2000,0.0000,0.0000
17960,0.0000,0.2000,0.2000,0.0000,0.0000
17961,0.0000,0.2000,0.2000,0.0000,0.0000
17962,0.0000,0.2000,0.2000,0.0000,0.0000
17963,0.0000,0.2000,0.2000,0.0000,0.0000
17964,0.0000,0.2000,0.2000,0.0000,0.0000
17965,0.0000,0.2000,0.2000,0.0000,0.0000
17966,0.0000,0.2000,0.2000,0.0000,0.0000
17967,0.0000,0.2000,0.2000,0.0000,0.0000
17968,0.0000,0.2000,0.2000,0.0000,0.0000
17969,0.0000,0.2000,0.2000,0.0000,0.0000
17970,0.0000,0.2000,0.2000,0.0000,0.0000
17971,0.0000,0.2000,0.2000,0.0000,0.0000
17972,0.0000,0.2000,0.2000,0.0000,0.0000
17973,0.0000,0.2000,0.2000,0.0000,0.0000
17974,0.0000,0.2000,0.2000,0.0000,0.0000
17975,0.0000,0.2000,0.2000,0.0000,0.0000
17976,0.0000,0.2000,0.2000,0.0000,0.0000
17977,0.0000,0.2000,0.2000,0.0000,0.0000
17978,0.0000,0.2000,0.2000,0.0000,0.0000
17979,0.0000,0.2000,0.2000,0.0000,0.0000
17980,0.0000,0.2000,0.2000,0.0000,0.0000
17981,0.0000,0.2000,0.2000,0.0000,0.0000
17982,0.0000,0.2000,0.2000,0.0000,0.0000
17983,0.0000,0.2000,0.2000,0.0000,0.0000
17984,0.0000,0.2000,0.2000,0.0000,0.0000
17985,0.0000,0.2000,0.2000,0.0000,0.0000
17986,0.0000,0.2000,0.2000,0.0000,0.0000
17987,0.0000,0.2000,0.2000,0.0000,0.0000
17988,0.0000,0.2000,0.2000,0.0000,0.0000
17989,0.0000,0.2000,0.2000,0.0000,0.0000
17990,0.0000,0.2000,0.2000,0.0000,0.0000
17991,0.0000,0.2000,0.2000,0.0000,0.0000
17992,0.0000,0.2000,0.2000,0.0000,0.0000
17993,0.0000,0.2000,0.2000,0.0000,0.0000
17994,0.0000,0.2000,0.2000,0.0000,0.0000
17995,0.0000,0.2000,0.2000,0.0000,0.0000
17996,0.0000,0.2000,0.2000,0.0000,0.0000
17997,0.0000,0.2000,0.2000,0.0000,0.0000
17998,0.0000,0.2000,0.2000,0.0000,0.0000
17999,0.0000,0.2000,0.2000,0.0000,0.0000
18000,0.0000,0.2000,0.2000,0.0000,0.0000
18001,0.0000,0.2000,0.2000,0.0000,0.0000
18002,0.0000,0.2000,0.2000,0.0000,0.0000
18003,0.0000,0.2000,0.2000,0.0000,0.0000
18004,0.0000,0.2000,0.2000,0.0000,0.0000
18005,0.0000,0.2000,0.2000,0.0000,0.0000
18006,0.0000,0.2000,0.2000,0.0000,0.0000
18007,0.0000,0.2000,0.2000,0.0000,0.0000
18008,0.0000,0.2000,0.2000,0.0000,0.0000
18009,0.0000,0.2000,0.2000,0.0000,0.0000
18010,0.0000,0.2000,0.2000,0.0000,0.0000
18011,0.0000,0.2000,0.2000,0.0000,0.0000
18012,0.0000,0.2000,0.2000,0.0000,0.0000
18013,0.0000,0.2000,0.2000,0.0000,0.0000
18014,0.0000,0.2000,0.2000,0.0000,0.0000
18015,0.0000,0.2000,0.2000,0.0000,0.0000
18016,0.0000,0.2000,0.2000,0.0000,0.0000
18017,0.0000,0.2000,0.2000,0.0000,0.0000
18018,0.0000,0.2000,0.2000,0.0000,0.0000
18019,0.0000,0.2000,0.2000,0.0000,0.0000
18020,0.0000,0.2000,0.2000,0.0000,0.0000
18021,0.0000,0.2000,0.2000,0.0000,0.0000
18022,0.0000,0.2000,0.2000,0.0000,0.0000
18023,0.0000,0.2000,0.2000,0.0000,0.0000
18024,0.0000,0.2000,0.2000,0.0000,0.0000
18025,0.0000,0.2000,0.2000,0.0000,0.0000
18026,0.0000,0.2000,0.2000,0.0000,0.0000
18027,0.0000,0.2000,0.2000,0.0000,0.0000
18028,0.0000,0.2000,0.2000,0.0000,0.0000
18029,0.0000,0.2000,0.2000,0.0000,0.0000
18030,0.0000,0.2000,0.2000,0.0000,0.0000
18031,0.0000,0.2000,0.2000,0.0000,0.0000
18032,0.0000,0.2000,0.2000,0.0000,0.0000
18033,0.0000,0.2000,0.2000,0.0000,0.0000
18034,0.0000,0.2000,0.2000,0.0000,0.0000
18035,0.0000,0.2000,0.2000,0.0000,0.0000
18036,0.0000,0.2000,0.2000,0.0000,0.0000
18037,0.0000,0.2000,0.2000,0.0000,0.0000
18038,0.0000,0.2000,0.2000,0.0000,0.0000
18039,0.0000,0.2000,0.2000,0.0000,0.0000
18040,0.0000,0.2000,0.2000,0.0000,0.0000
18041,0.0000,0.2000,0.2000,0.0000,0.0000
18042,0.0000,0.2000,0.2000,0.0000,0.0000
18043,0.0000,0.2000,0.2000,0.0000,0.0000
18044,0.0000,0.2000,0.2000,0.0000,0.0000
18045,0.0000,0.2000,0.2000,0.0000,0.0000
18046,0.0000,0.2000,0.2000,0.0000,0.0000
18047,0.0000,0.2000,0.2000,0.0000,0.0000
18048,0.0000,0.2000,0.2000,0.0000,0.0000
18049,0.0000,0.2000,0.2000,0.0000,0.0000
18050,0.0000,0.2000,0.2000,0.0000,0.0000
18051,0.0000,0.2000,0.2000,0.0000,0.0000
18052,0.0000,0.2000,0.2000,0.0000,0.0000
18053,0.0000,0.2000,0.2000,0.0000,0.0000
18054,0.0000,0.2000,0.2000,0.0000,0.0000
18055,0.0000,0.2000,0.2000,0.0000,0.0000
18056,0.0000,0.2000,0.2000,0.0000,0.0000
18057,0.0000,0.2000,0.2000,0.0000,0.0000
18058,0.0000,0.2000,0.2000,0.0000,0.0000
18059,0.0000,0.2000,0.2000,0.0000,0.0000
18060,0.0000,0.2000,0.2000,0.0000,0.0000
18061,0.0000,0.2000,0.2000,0.0000,0.0000
18062,0.0000,0.2000,0.2000,0.0000,0.0000
18063,0.0000,0.2000,0.2000,0.0000,0.0000
18064,0.0000,0.2000,0.2000,0.0000,0.0000
18065,0.0000,0.2000,0.2000,0.0000,0.0000
18066,0.0000,0.2000,0.2000,0.0000,0.0000
18067,0.0000,0.2000,0.2000,0.0000,0.0000
18068,0.0000,0.2000,0.2000,0.0000,0.0000
18069,0.0000,0.2000,0.2000,0.0000,0.0000
18070,0.0000,0.2000,0.2000,0.0000,0.0000
18071,0.0000,0.2000,0.2000,0.0000,0.0000
18072,0.0000,0.2000,0.2000,0.0000,0.0000
18073,0.0000,0.2000,0.2000,0.0000,0.0000
18074,0.0000,0.2000,0.2000,0.0000,0.0000
18075,0.0000,0.2000,0.2000,0.0000,0.0000
18076,0.0000,0.2000,0.2000,0.0000,0.0000
18077,0.0000,0.2000,0.2000,0.0000,0.0000
18078,0.0000,0.2000,0.2000,0.0000,0.0000
18079,0.0000,0.2000,0.2000,0.0000,0.0000
18080,0.0000,0.2000,0.2000,0.0000,0.0000
18081,0.0000,0.2000,0.2000,0.0000,0.0000
18082,0.0000,0.2000,0.2000,0.0000,0.0000
18083,0.0000,0.2000,0.2000,0.0000,0.0000
18084,0.0000,0.2000,0.2000,0.0000,0.0000
18085,0.0000,0.2000,0.2000,0.0000,0.0000
18086,0.0000,0.2000,0.2000,0.0000,0.0000
18087,0.0000,0.2000,0.2000,0.0000,0.0000
18088,0.0000,0.2000,0.2000,0.0000,0.0000
18089,0.0000,0.2000,0.2000,0.0000,0.0000
18090,0.0000,0.2000,0.2000,0.0000,0.0000
18091,0.0000,0.2000,0.2000,0.0000,0.0000
18092,0.0000,0.2000,0.2000,0.0000,0.0000
18093,0.0000,0.2000,0.2000,0.0000,0.0000
18094,0.0000,0.2000,0.2000,0.0000,0.0000
18095,0.0000,0.2000,0.2000,0.0000,0.0000
18096,0.0000,0.2000,0.2000,0.0000,0.0000
18097,0.0000,0.2000,0.2000,0.0000,0.0000
18098,0.0000,0.2000,0.2000,0.0000,0.0000
18099,0.0000,0.2000,0.2000,0.0000,0.0000
18100,0.0000,0.2000,0.2000,0.0000,0.0000
18101,0.0000,0.2000,0.2000,0.0000,0.0000
18102,0.0000,0.2000,0.2000,0.0000,0.0000
18103,0.0000,0.2000,0.2000,0.0000,0.0000
18104,0.0000,0.2000,0.2000,0.0000,0.0000
18105,0.0000,0.2000,0.2000,0.0000,0.0000
18106,0.0000,0.2000,0.2000,0.0000,0.0000
18107,0.0000,0.2000,0.2000,0.0000,0.0000
18108,0.0000,0.2000,0.2000,0.0000,0.0000
18109,0.0000,0.2000,0.2000,0.0000,0.0000
18110,0.0000,0.2000,0.2000,0.0000,0.0000
18111,0.0000,0.2000,0.2000,0.0000,0.0000
18112,0.0000,0.2000,0.2000,0.0000,0.0000
18113,0.0000,0.2000,0.2000,0.0000,0.0000
18114,0.0000,0.2000,0.2000,0.0000,0.0000
18115,0.0000,0.2000,0.2000,0.0000,0.0000
18116,0.0000,0.2000,0.2000,0.0000,0.0000
18117,0.0000,0.2000,0.2000,0.0000,0.0000
18118,0.0000,0.2000,0.2000,0.0000,0.0000
18119,0.0000,0.2000,0.2000,0.0000,0.0000
18120,0.0000,0.2000,0.2000,0.0000,0.0000
18121,0.0000,0.2000,0.2000,0.0000,0.0000
18122,0.0000,0.2000,0.2000,0.0000,0.0000
18123,0.0000,0.2000,0.2000,0.0000,0.0000
18124,0.0000,0.2000,0.2000,0.0000,0.0000
18125,0.0000,0.2000,0.2000,0.0000,0.0000
18126,0.0000,0.2000,0.2000,0.0000,0.0000
18127,0.0000,0.2000,0.2000,0.0000,0.0000
18128,0.0000,0.2000,0.2000,0.0000,0.0000
18129,0.0000,0.2000,0.2000,0.0000,0.0000
18130,0.0000,0.2000,0.2000,0.0000,0.0000
18131,0.0000,0.2000,0.2000,0.0000,0.0000
18132,0.0000,0.2000,0.2000,0.0000,0.0000
18133,0.0000,0.2000,0.2000,0.0000,0.0000
18134,0.0000,0.2000,0.2000,0.0000,0.0000
18135,0.0000,0.2000,0.2000,0.0000,0.0000
18136,0.0000,0.2000,0.2000,0.0000,0.0000
18137,0.0000,0.2000,0.2000,0.0000,0.0000
18138,0.0000,0.2000,0.2000,0.0000,0.0000
18139,0.0000,0.2000,0.2000,0.0000,0.0000
18140,0.0000,0.2000,0.2000,0.0000,0.0000
18141,0.0000,0.2000,0.2000,0.0000,0.0000
18142,0.0000,0.2000,0.2000,0.0000,0.0000
18143,0.0000,0.2000,0.2000,0.0000,0.0000
18144,0.0000,0.2000,0.2000,0.0000,0.0000
18145,0.0000,0.2000,0.2000,0.0000,0.0000
18146,0.0000,0.2000,0.2000,0.0000,0.0000
18147,0.0000,0.2000,0.2000,0.0000,0.0000
18148,0.0000,0.2000,0.2000,0.0000,0.0000
18149,0.0000,0.2000,0.2000,0.0000,0.0000
18150,0.0000,0.2000,0.2000,0.0000,0.0000
18151,0.0000,0.2000,0.2000,0.0000,0.0000
18152,0.0000,0.2000,0.2000,0.0000,0.0000
18153,0.0000,0.2000,0.2000,0.0000,0.0000
18154,0.0000,0.2000,0.2000,0.0000,0.0000
18155,0.0000,0.2000,0.2000,0.0000,0.0000
18156,0.0000,0.2000,0.2000,0.0000,0.0000
18157,0.0000,0.2000,0.2000,0.0000,0.0000
18158,0.0000,0.2000,0.2000,0.0000,0.0000
18159,0.0000,0.2000,0.2000,0.0000,0.0000
18160,0.0000,0.2000,0.2000,0.0000,0.0000
18161,0.0000,0.2000,0.2000,0.0000,0.0000
18162,0.0000,0.2000,0.2000,0.0000,0.0000
18163,0.0000,0.2000,0.2000,0.0000,0.0000
18164,0.0000,0.2000,0.2000,0.0000,0.0000
18165,0.0000,0.2000,0.2000,0.0000,0.0000
18166,0.0000,0.2000,0.2000,0.0000,0.0000
18167,0.0000,0.2000,0.2000,0.0000,0.0000
18168,0.0000,0.2000,0.2000,0.0000,0.0000
18169,0.0000,0.2000,0.2000,0.0000,0.0000
18170,0.0000,0.2000,0.2000,0.0000,0.0000
18171,0.0000,0.2000,0.2000,0.0000,0.0000
18172,0.0000,0.2000,0.2000,0.0000,0.0000
18173,0.0000,0.2000,0.2000,0.0000,0.0000
18174,0.0000,0.2000,0.2000,0.0000,0.0000
18175,0.0000,0.2000,0.2000,0.0000,0.0000
18176,0.0000,0.2000,0.2000,0.0000,0.0000
18177,0.0000,0.2000,0.2000,0.0000,0.0000
18178,0.0000,0.2000,0.2000,0.0000,0.0000
18179,0.0000,0.2000,0.2000,0.0000,0.0000
18180,0.0000,0.2000,0.2000,0.0000,0.0000
18181,0.0000,0.2000,0.2000,0.0000,0.0000
18182,0.0000,0.2000,0.2000,0.0000,0.0000
18183,0.0000,0.2000,0.2000,0.0000,0.0000
18184,0.0000,0.2000,0.2000,0.0000,0.0000
18185,0.0000,0.2000,0.2000,0.0000,0.0000
18186,0.0000,0.2000,0.2000,0.0000,0.0000
18187,0.0000,0.2000,0.2000,0.0000,0.0000
18188,0.0000,0.2000,0.2000,0.0000,0.0000
18189,0.0000,0.2000,0.2000,0.0000,0.0000
18190,0.0000,0.2000,0.2000,0.0000,0.0000
18191,0.0000,0.2000,0.2000,0.0000,0.0000
18192,0.0000,0.2000,0.2000,0.0000,0.0000
18193,0.0000,0.2000,0.2000,0.0000,0.0000
18194,0.0000,0.2000,0.2000,0.0000,0.0000
18195,0.0000,0.2000,0.2000,0.0000,0.0000
18196,0.0000,0.2000,0.2000,0.0000,0.0000
18197,0.0000,0.2000,0.2000,0.0000,0.0000
18198,0.0000,0.2000,0.2000,0.0000,0.0000
18199,0.0000,0.2000,0.2000,0.0000,0.0000
18200,0.0000,0.2000,0.2000,0.0000,0.0000
18201,0.0000,0.2000,0.2000,0.0000,0.0000
18202,0.0000,0.2000,0.2000,0.0000,0.0000
