Time,Q
26/03/2015 00:00:00,-0.0035
27/03/2015 00:00:00,7.8316
28/03/2015 00:00:00,15.5597
29/03/2015 00:00:00,16.1381
30/03/2015 00:00:00,10.0436
31/03/2015 00:00:00,4.8342
01/04/2015 00:00:00,4.0640
02/04/2015 00:00:00,4.8360
03/04/2015 00:00:00,6.9913
04/04/2015 00:00:00,6.9507
05/04/2015 00:00:00,1.8414
06/04/2015 00:00:00,-0.0031
07/04/2015 00:00:00,-0.0229
08/04/2015 00:00:00,6.1696
09/04/2015 00:00:00,11.4502
10/04/2015 00:00:00,18.4579
11/04/2015 00:00:00,21.1579
12/04/2015 00:00:00,21.1160
13/04/2015 00:00:00,21.5547
14/04/2015 00:00:00,20.2348
15/04/2015 00:00:00,18.0916
16/04/2015 00:00:00,21.9019
17/04/2015 00:00:00,19.2663
18/04/2015 00:00:00,11.9028
19/04/2015 00:00:00,0.0245
20/04/2015 00:00:00,13.5298
21/04/2015 00:00:00,49.3610
22/04/2015 00:00:00,50.7826
23/04/2015 00:00:00,51.8125
24/04/2015 00:00:00,30.6012
25/04/2015 00:00:00,0.0150
26/04/2015 00:00:00,0.0373
27/04/2015 00:00:00,9.5040
28/04/2015 00:00:00,15.7079
29/04/2015 00:00:00,16.6003
30/04/2015 00:00:00,17.0535
01/05/2015 00:00:00,18.3902
02/05/2015 00:00:00,15.3476
03/05/2015 00:00:00,14.6366
04/05/2015 00:00:00,27.3604
05/05/2015 00:00:00,-0.0548
06/05/2015 00:00:00,-0.1069
07/05/2015 00:00:00,-0.0837
08/05/2015 00:00:00,7.5154
09/05/2015 00:00:00,0.0401
10/05/2015 00:00:00,-0.0643
11/05/2015 00:00:00,-0.0810
12/05/2015 00:00:00,-0.0945
13/05/2015 00:00:00,-0.1264
14/05/2015 00:00:00,12.8751
15/05/2015 00:00:00,22.8850
16/05/2015 00:00:00,18.7528
17/05/2015 00:00:00,17.7023
18/05/2015 00:00:00,19.0660
19/05/2015 00:00:00,31.4963
20/05/2015 00:00:00,4.9763
21/05/2015 00:00:00,7.1835
22/05/2015 00:00:00,9.9818
23/05/2015 00:00:00,18.6798
24/05/2015 00:00:00,20.6014
25/05/2015 00:00:00,19.8974
26/05/2015 00:00:00,51.6467
27/05/2015 00:00:00,45.7013
28/05/2015 00:00:00,16.6186
29/05/2015 00:00:00,9.8237
30/05/2015 00:00:00,0.0909
31/05/2015 00:00:00,0.0642
01/06/2015 00:00:00,5.7657
02/06/2015 00:00:00,9.6460
03/06/2015 00:00:00,9.6460
04/06/2015 00:00:00,8.0433
05/06/2015 00:00:00,1.2666
06/06/2015 00:00:00,0.1073
07/06/2015 00:00:00,0.1116
08/06/2015 00:00:00,0.0891
09/06/2015 00:00:00,0.0615
10/06/2015 00:00:00,4.8649
11/06/2015 00:00:00,6.8858
12/06/2015 00:00:00,7.5101
13/06/2015 00:00:00,7.5188
14/06/2015 00:00:00,7.4910
15/06/2015 00:00:00,7.0252
16/06/2015 00:00:00,6.8960
17/06/2015 00:00:00,6.3821
18/06/2015 00:00:00,5.9576
19/06/2015 00:00:00,6.9252
20/06/2015 00:00:00,7.4750
21/06/2015 00:00:00,9.0051
22/06/2015 00:00:00,9.8873
23/06/2015 00:00:00,8.6951
24/06/2015 00:00:00,7.8810
25/06/2015 00:00:00,6.4725
26/06/2015 00:00:00,7.2697
27/06/2015 00:00:00,7.4132
28/06/2015 00:00:00,7.4159
29/06/2015 00:00:00,7.3181
30/06/2015 00:00:00,7.3875
01/07/2015 00:00:00,7.3606
02/07/2015 00:00:00,6.7262
03/07/2015 00:00:00,13.0638
04/07/2015 00:00:00,18.3565
05/07/2015 00:00:00,18.2417
06/07/2015 00:00:00,16.5888
07/07/2015 00:00:00,16.4217
08/07/2015 00:00:00,32.5993
09/07/2015 00:00:00,58.3506
10/07/2015 00:00:00,43.3258
11/07/2015 00:00:00,0.0097
12/07/2015 00:00:00,-0.1860
13/07/2015 00:00:00,6.4772
14/07/2015 00:00:00,0.0783
15/07/2015 00:00:00,0.1116
16/07/2015 00:00:00,45.3114
17/07/2015 00:00:00,66.3990
18/07/2015 00:00:00,74.9611
19/07/2015 00:00:00,78.2494
20/07/2015 00:00:00,81.9804
21/07/2015 00:00:00,86.5499
22/07/2015 00:00:00,65.1919
23/07/2015 00:00:00,57.9401
24/07/2015 00:00:00,27.0480
25/07/2015 00:00:00,0.1399
26/07/2015 00:00:00,-0.0337
27/07/2015 00:00:00,24.3435
28/07/2015 00:00:00,55.1384
29/07/2015 00:00:00,76.2585
30/07/2015 00:00:00,67.1206
31/07/2015 00:00:00,23.1865
01/08/2015 00:00:00,0.1593
02/08/2015 00:00:00,0.1421
03/08/2015 00:00:00,0.1181
04/08/2015 00:00:00,0.1701
05/08/2015 00:00:00,17.8094
06/08/2015 00:00:00,94.3296
07/08/2015 00:00:00,59.9210
08/08/2015 00:00:00,0.1835
09/08/2015 00:00:00,0.1948
10/08/2015 00:00:00,1.4492
11/08/2015 00:00:00,6.3239
12/08/2015 00:00:00,1.9124
